productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
CPE12000SG,TLR001024748,1/11/23 18:00,286565,WLTGG-122,1.00E+12,192.168.203.12,3740037,2,9.6,-108.7,-105.1,-100.4,-104.1,-1.5,1.7,6.4,4.1,-13.1,-11,-10.1,-10.9,-71,,,,,605
CPE12000SG,TLR001052687,1/11/23 18:00,286574,WLTGG-122,1.00E+12,192.168.203.34,1385782,,-1.1,-91.5,-95.5,-89.2,-88.7,21.7,15,22.7,26.1,-9.5,-9.3,-8.8,-9.4,-60,,,,,
CPE12300,21140007371,1/11/23 18:00,286573,CPE12300XG,1.00E+12,192.168.203.33,204311,,9.9,-93,-95.8,0,0,18.9,13,0,0,-9.7,-9,0,0,-64,-63.6,-67.2,0,0,
CPE12000SG,TLR001052332,1/11/23 19:00,286612,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023930,1/11/23 19:00,286601,WLTGG-122,1.00E+12,192.168.203.18,1389381,2,-999999,-88.3,-86.4,-85.9,-86.6,13.4,15.6,15,15.3,-9.4,-9.7,-9.6,-9.1,-56,,,,,488
CPE12000SG,TLR001024748,1/11/23 19:00,286602,WLTGG-122,1.00E+12,192.168.203.12,3743637,2,7.5,-108,-106.5,-102.4,-104.8,0.2,2.3,5.6,2,-12.4,-11.3,-10.5,-11.6,-73,,,,,605
CPE12000SG,TLR001061822,1/11/23 19:00,286603,WLTGG-122,1.00E+12,192.168.203.36,436261,2,-8.1,-81.1,-79.4,-81.9,-82.5,18,21.2,18.5,18.6,-9.5,-9.4,-9.6,-9.4,-50,,,,,605
CPE12000SG,TLR001052247,1/11/23 19:00,286604,WLTGG-122,1.00E+12,192.168.203.28,32033,2,-999999,-92.1,-91.3,-93.1,-95.6,18.6,18.5,17,16.2,-9.2,-9.3,-9.6,-9.6,-62,,,,,195
CPE12000SG,TLR001061848,1/11/23 19:00,286605,WLTGG-122,1.00E+12,192.168.203.37,1393005,2,-9.1,-81.7,-79.7,-76.7,-78.1,15.6,16.5,19.2,17.7,-9.4,-9.6,-9.4,-9.3,-48,,,,,605
CPE12000SG,TLR001023697,1/11/23 19:00,286606,WLTGG-122,1.00E+12,192.168.203.10,2142750,2,8.9,-102.4,-102.3,-96.9,-97.6,3.5,6,8.2,12,-10.9,-10.4,-9.6,-9.1,-68,,,,,605
CPE9000,GMK180819003927,1/11/23 19:00,286607,WLTMS-110,1.00E+12,192.168.203.47,12025007,2,8,-99,-101,,,7,5,,,-11,,,,,,,,,605
CPE12000SG,TLR001052820,1/11/23 19:00,286608,WLTGG-122,1.00E+12,192.168.203.46,1310463,2,-999999,-89.6,-90.1,-91.3,-91.4,16.5,15.8,13.7,14.1,-9.4,-9.5,-9.7,-9.7,-60,,,,,371
CPE12000SG,TLR001021183,1/11/23 19:00,286609,WLTGG-122,1.00E+12,192.168.203.16,1685190,2,6.4,-103,-107.7,-109.2,-101.9,4,0.6,-3,4.5,-9.8,-11.2,-11.7,-10,-72,,,,,605
CPE12300,21140007371,1/11/23 19:00,286610,CPE12300XG,1.00E+12,192.168.203.33,207911,,6.6,-93.1,-95.8,0,0,18.5,13.1,0,0,-12.3,-14.1,0,0,-64,-60.9,-61.5,0,0,
CPE12000SG,TLR001052687,1/11/23 19:00,286611,WLTGG-122,1.00E+12,192.168.203.34,1389382,,-1.1,-91.6,-95.6,-89.2,-88.7,21.3,14.8,22.6,25.8,-9.7,-9.7,-9.1,-9.7,-59,,,,,
CPE12000SG,TLR001052912,1/11/23 19:00,286613,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/11/23 19:00,286614,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/11/23 19:00,286615,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,1/11/23 19:00,286616,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/11/23 19:00,286617,WLTGG-122,1.00E+12,192.168.203.19,1627918,,-6.1,-85.7,-91.7,-88,-90.6,19.9,18.6,21.2,18.3,-12.6,-10.5,-10.4,-12.7,-54,,,,,
CPE12000SG,TLR001052983,1/11/23 19:00,286618,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/11/23 19:00,286619,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/11/23 19:00,286620,WLTGG-122,1.00E+12,192.168.203.11,1627918,,-2.1,-90.5,-92.9,-96.4,-94.5,23.4,22.2,17.7,21.5,-11.4,-11.1,-11.4,-11.9,-60,,,,,
CPE12000SG,TLR001052281,1/11/23 19:00,286621,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062295,1/11/23 19:00,286622,WLTGG-122,1.00E+12,192.168.203.26,4233689,,8.3,-101.3,-102.5,-96.5,-98.6,18.4,15.9,21.7,21.2,-9.5,-9.4,-8.7,-9,-68,,,,,
CPE12000SG,TLR001024707,1/11/23 19:00,286623,WLTGG-122,1.00E+12,192.168.203.17,1389415,,-999999,-102.1,-98.9,-99.9,-102.7,16.5,19.9,16.3,15,-9.5,-9.2,-9.3,-9.3,-70,,,,,
CPE12300,21140003126,1/11/23 19:00,286624,CPE12300HG,1.00E+12,192.168.203.44,207335,,1.9,-92.2,-97.4,-101.2,-96.9,23.6,20.1,16.8,21,-9.2,-8.9,-9.7,-9.6,-63,-63.3,-68.7,-71.7,-67.6,
CPE12000SG,TLR001021226,1/11/23 19:00,286625,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/11/23 19:00,286626,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/11/23 19:00,286627,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052770,1/11/23 19:00,286628,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/11/23 19:00,286629,WLTGG-122,1.00E+12,192.168.203.23,1579380,,-2.1,-89.7,-88.1,-89.2,-92.8,30.2,28.4,25.9,25.9,-8.7,-9.3,-9.3,-9.1,-59,,,,,
CPE12000SG,TLR001052427,1/11/23 19:00,286630,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/11/23 19:00,286631,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/11/23 19:00,286632,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/11/23 19:00,286633,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/11/23 19:00,286634,WLTGG-122,1.00E+12,192.168.203.21,1389413,,-999999,-98.3,-98.8,-98.9,-106.2,18.2,17,18.7,13.2,-11.3,-13.9,-14.3,-12.6,-69,,,,,
CPE12000SG,TLR001052985,1/11/23 19:00,286635,WLTGG-122,1.00E+12,192.168.203.38,445593,,7.9,-99.6,-99.1,-101.5,-99.5,17.3,15.3,15.3,18.5,-9.3,-9.6,-9.8,-9.7,-70,,,,,
CPE12000SG,TLR001062014,1/11/23 19:00,286636,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/11/23 19:00,286637,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/11/23 20:00,286666,WLTGG-122,1.00E+12,192.168.203.23,1582980,,-2.1,-89.8,-88,-89.1,-92.7,30.4,28.4,26.1,25.7,-8.6,-9.2,-9.1,-8.9,-56,,,,,
CPE12000SG,TLR001061822,1/11/23 20:00,286640,WLTGG-122,1.00E+12,192.168.203.36,439861,2,-8.1,-81,-79.3,-81.9,-82.6,18,21.3,18,18.3,-9.4,-9.4,-9.6,-9.5,-50,,,,,605
CPE12000SG,TLR001052247,1/11/23 20:00,286641,WLTGG-122,1.00E+12,192.168.203.28,35633,2,-999999,-92.1,-91.3,-93,-95.6,18.6,18.4,17,16.3,-9.2,-9.3,-9.6,-9.6,-62,,,,,195
CPE12000SG,TLR001061848,1/11/23 20:00,286642,WLTGG-122,1.00E+12,192.168.203.37,1396605,2,-11.1,-81.4,-79.4,-76.7,-77.9,15.9,16.8,19.2,18,-9.5,-9.5,-9.5,-9.3,-48,,,,,605
CPE12000SG,TLR001023697,1/11/23 20:00,286643,WLTGG-122,1.00E+12,192.168.203.10,2146350,2,7.8,-102.1,-102.1,-96.9,-97.8,3.6,5.6,7.9,12.7,-10.9,-10.6,-9.6,-9.1,-68,,,,,605
CPE9000,GMK180819003927,1/11/23 20:00,286644,WLTMS-110,1.00E+12,192.168.203.47,12028607,2,13,-99,-102,,,7,6,,,-10,,,,,,,,,605
CPE12000SG,TLR001052820,1/11/23 20:00,286645,WLTGG-122,1.00E+12,192.168.203.46,1314063,2,-4.1,-89.5,-90.5,-91,-91.4,16.3,15.5,13.9,14.1,-9.5,-9.4,-9.6,-9.6,-60,,,,,371
CPE12000SG,TLR001021183,1/11/23 20:00,286646,WLTGG-122,1.00E+12,192.168.203.16,1688790,2,-999999,-103,-107.6,-108.6,-101.7,3.5,1,-2.7,4.3,-10,-11.1,-12,-10,-72,,,,,605
CPE12300,21140007371,1/11/23 20:00,286647,CPE12300XG,1.00E+12,192.168.203.33,211511,,5.6,-93.1,-95.6,0,0,18.5,13,0,0,-9.6,-9.1,0,0,-62,-63.7,-66.9,0,0,
CPE12000SG,TLR001052687,1/11/23 20:00,286648,WLTGG-122,1.00E+12,192.168.203.34,1392982,,-2.1,-91.5,-95.6,-89.2,-88.6,20.9,14.1,21.7,23.9,-9.4,-9.1,-8.8,-9.5,-59,,,,,
CPE12000SG,TLR001052332,1/11/23 20:00,286649,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/11/23 20:00,286650,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/11/23 20:00,286651,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/11/23 20:00,286652,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,1/11/23 20:00,286653,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/11/23 20:00,286654,WLTGG-122,1.00E+12,192.168.203.19,1631518,,-7.1,-86,-91.4,-87.9,-90.9,19.8,18.7,21.2,18.2,-9.1,-9.4,-9.2,-9.3,-57,,,,,
CPE12000SG,TLR001052983,1/11/23 20:00,286655,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/11/23 20:00,286656,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/11/23 20:00,286657,WLTGG-122,1.00E+12,192.168.203.11,1631518,,-1.1,-90.6,-92.8,-96.2,-94.8,23.1,22.3,18,21.2,-11.3,-9.7,-10.3,-11.8,-62,,,,,
CPE12000SG,TLR001052281,1/11/23 20:00,286658,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062295,1/11/23 20:00,286659,WLTGG-122,1.00E+12,192.168.203.26,4237289,,-999999,-100.8,-102.2,-96.1,-98,18,15.4,21.3,21,-9.5,-9.2,-8.7,-9.1,-68,,,,,
CPE12000SG,TLR001024707,1/11/23 20:00,286660,WLTGG-122,1.00E+12,192.168.203.17,1393015,,6.4,-101.9,-99.3,-100.6,-102.1,17.1,19.8,16.7,16.5,-14,-14.3,-14.5,-14.1,-67,,,,,
CPE12300,21140003126,1/11/23 20:00,286661,CPE12300HG,1.00E+12,192.168.203.44,210935,,5.9,-91.8,-96.9,-101.6,-96.6,20.9,17.9,11.4,19.1,-9.2,-9.2,-9.9,-9.5,-63,-61.5,-64.4,-69,-65.8,
CPE12000SG,TLR001021226,1/11/23 20:00,286662,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/11/23 20:00,286663,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/11/23 20:00,286664,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052770,1/11/23 20:00,286665,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024748,1/11/23 20:00,286639,WLTGG-122,1.00E+12,192.168.203.12,3747237,2,8.5,-107.7,-106.4,-101.9,-105.4,0.3,2.3,4.9,1.3,-12.8,-11.4,-10.7,-11.7,-72,,,,,605
CPE12000SG,TLR001052427,1/11/23 20:00,286667,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/11/23 20:00,286668,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/11/23 20:00,286669,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/11/23 20:00,286670,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/11/23 20:00,286671,WLTGG-122,1.00E+12,192.168.203.21,1393013,,-999999,-98,-98.8,-98.4,-105.6,19.1,17.7,20.4,14.7,-10.8,-10.2,-11.2,-12.8,-65,,,,,
CPE12000SG,TLR001052985,1/11/23 20:00,286672,WLTGG-122,1.00E+12,192.168.203.38,449193,,8.9,-99.9,-99.2,-101.3,-99.8,17,15.3,15.7,18.2,-9.1,-9.4,-9.6,-9.6,-66,,,,,
CPE12000SG,TLR001062014,1/11/23 20:00,286673,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/11/23 20:00,286674,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023930,1/11/23 20:00,286638,WLTGG-122,1.00E+12,192.168.203.18,1392981,2,-999999,-88.3,-86.4,-86,-86.4,13,15.6,15.2,15,-9.4,-9.8,-9.6,-9.1,-57,,,,,488
CPE12300,21140007371,1/11/23 21:00,286684,CPE12300XG,1.00E+12,192.168.203.33,215111,,8.9,-93,-95.5,0,0,18.5,13,0,0,-9.5,-9.1,0,0,-63,-63.6,-66.9,0,0,
CPE12000SG,TLR001021183,1/11/23 21:00,286683,WLTGG-122,1.00E+12,192.168.203.16,1692390,2,7.4,-103.2,-107.4,-108.7,-101.6,2.9,1.1,-2.7,4.5,-10.4,-10.8,-12.1,-10.1,-72,,,,,605
CPE12000SG,TLR001052820,1/11/23 21:00,286682,WLTGG-122,1.00E+12,192.168.203.46,1317663,2,-4.1,-89.3,-90.3,-90.6,-91,16.4,15.6,14.3,14.4,-9.4,-9.5,-9.7,-9.6,-60,,,,,371
CPE9000,GMK180819003927,1/11/23 21:00,286681,WLTMS-110,1.00E+12,192.168.203.47,12032207,2,7,-98,-102,,,8,6,,,-10,,,,,,,,,605
CPE12000SG,TLR001023697,1/11/23 21:00,286680,WLTGG-122,1.00E+12,192.168.203.10,2149950,2,-999999,-101.9,-102.1,-96.7,-97.7,3.7,5.2,7.4,12.7,-10.7,-10.7,-9.7,-9.3,-67,,,,,605
CPE12000SG,TLR001061848,1/11/23 21:00,286679,WLTGG-122,1.00E+12,192.168.203.37,1400205,2,-10.1,-81.6,-79.5,-76.6,-77.9,15.8,16.8,19.3,18,-9.4,-9.5,-9.3,-9.3,-47,,,,,605
CPE12000SG,TLR001024748,1/11/23 21:00,286676,WLTGG-122,1.00E+12,192.168.203.12,3750837,2,15.3,-107.1,-106.2,-101.8,-105,0.5,2,4.5,1.5,-12.4,-11.8,-10.8,-11.7,-72,,,,,605
CPE12000SG,TLR001052247,1/11/23 21:00,286678,WLTGG-122,1.00E+12,192.168.203.28,39233,2,-999999,-92,-91.1,-92.8,-95.4,18.9,18.9,17.4,16.5,-9.3,-9.4,-9.5,-9.6,-62,,,,,195
CPE12000SG,TLR001061822,1/11/23 21:00,286677,WLTGG-122,1.00E+12,192.168.203.36,443461,2,-9.1,-81,-79.3,-81.8,-82.4,18.2,21.2,18.1,18.5,-9.4,-9.4,-9.8,-9.5,-50,,,,,605
CPE12000SG,TLR001023930,1/11/23 21:00,286675,WLTGG-122,1.00E+12,192.168.203.18,1396582,2,-999999,-88.2,-86.2,-85.7,-86.3,13.6,16.1,15.8,15.4,-9.4,-9.7,-9.6,-9.2,-56,,,,,488
CPE12300,21140000512,1/11/23 21:00,286707,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/11/23 21:00,286706,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/11/23 21:00,286705,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,1/11/23 21:00,286704,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/11/23 21:00,286703,WLTGG-122,1.00E+12,192.168.203.23,1586580,,-2.1,-89.7,-88,-89,-92.7,30.1,28.3,26.2,26,-8.7,-9.3,-9.3,-9.1,-59,,,,,
CPE12000SG,TLR001052770,1/11/23 21:00,286702,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/11/23 21:00,286708,WLTGG-122,1.00E+12,192.168.203.21,1396613,,-999999,-98,-98.8,-98.3,-105.4,19.5,17.7,20.4,14.8,-9.5,-9.2,-8.9,-9.3,-69,,,,,
CPE12000SG,TLR001052550,1/11/23 21:00,286711,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,1/11/23 21:00,286701,WLTGG-122,1.00E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/11/23 21:00,286710,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/11/23 21:00,286709,WLTGG-122,1.00E+12,192.168.203.38,452793,,7.9,-99.8,-99.2,-101,-99.5,17.6,15.4,16,18.7,-9.1,-9.3,-9.5,-9.6,-70,,,,,
CPE12000SG,TLR001023657,1/11/23 21:00,286700,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,1/11/23 21:00,286699,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/11/23 21:00,286698,CPE12300HG,1.00E+12,192.168.203.44,214535,,2.9,-91.8,-96.7,-101.3,-96.4,24.1,20.3,15.8,21.3,-9.2,-9,-9.8,-9.5,-63,-62.9,-67.9,-71.8,-67.2,
CPE12000SG,TLR001024707,1/11/23 21:00,286697,WLTGG-122,1.00E+12,192.168.203.17,1396615,,-999999,-101.8,-99.4,-100.6,-102.3,17.7,19.9,16.6,16,-9.6,-9.4,-9.6,-9.6,-70,,,,,
CPE12000SG,TLR001062295,1/11/23 21:00,286696,WLTGG-122,1.00E+12,192.168.203.26,4240889,,7.4,-101.2,-102.5,-96.1,-98.2,18.8,16,22.1,22,-9.6,-9.3,-8.8,-9.2,-68,,,,,
CPE12000SG,TLR001052281,1/11/23 21:00,286695,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/11/23 21:00,286694,WLTGG-122,1.00E+12,192.168.203.11,1635118,,-4.1,-90.6,-92.7,-96.1,-94.7,23.2,22.4,18,21.4,-9,-9.2,-9.4,-9.6,-62,,,,,
CPE12000SG,TLR001052354,1/11/23 21:00,286693,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/11/23 21:00,286692,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/11/23 21:00,286691,WLTGG-122,1.00E+12,192.168.203.19,1635118,,-999999,-85.9,-91.4,-87.7,-90.7,19.6,18.7,21.3,18.2,-12.8,-10.5,-10.3,-12.6,-57,,,,,
CPE12000SG,TLR001025025,1/11/23 21:00,286690,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/11/23 21:00,286689,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/11/23 21:00,286688,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/11/23 21:00,286687,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/11/23 21:00,286686,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/11/23 21:00,286685,WLTGG-122,1.00E+12,192.168.203.34,1396582,,-0.1,-91.5,-95.5,-89.1,-88.5,21.7,15.1,22.7,26.1,-9.4,-9.3,-8.9,-9.4,-59,,,,,
CPE12000SG,TLR001052332,1/11/23 22:00,286723,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140007371,1/11/23 22:00,286721,CPE12300XG,1.00E+12,192.168.203.33,218711,,9.9,-92.8,-95.3,0,0,18.3,13.1,0,0,-12.2,-14.3,0,0,-63,-60.6,-61.1,0,0,
CPE9000,GMK180819003927,1/11/23 22:00,286718,WLTMS-110,1.00E+12,192.168.203.47,12035807,2,7,-99,-102,,,7,5,,,-10,,,,,,,,,605
CPE12000SG,TLR001052820,1/11/23 22:00,286719,WLTGG-122,1.00E+12,192.168.203.46,1321263,2,-2.1,-89.3,-90.2,-90,-90.4,16.1,15.4,14.7,14.7,-9.4,-9.4,-9.6,-9.6,-60,,,,,371
CPE12000SG,TLR001021183,1/11/23 22:00,286720,WLTGG-122,1.00E+12,192.168.203.16,1695990,2,-999999,-103,-107.1,-108,-101.6,4.2,0.8,-2.3,4.6,-10,-11.3,-12.1,-10.1,-72,,,,,605
CPE12000SG,TLR001052281,1/11/23 22:00,286732,WLTGG-122,1.00E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/11/23 22:00,286731,WLTGG-122,1.00E+12,192.168.203.11,1638718,,-4.1,-90.5,-92.7,-96.1,-94.6,22.9,22.1,17.6,21.4,-9.2,-9.2,-9.5,-9.6,-62,,,,,
CPE12000SG,TLR001052382,1/11/23 22:00,286725,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/11/23 22:00,286730,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/11/23 22:00,286729,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/11/23 22:00,286728,WLTGG-122,1.00E+12,192.168.203.19,1638718,,-5.1,-85.9,-91.3,-87.7,-90.8,19.8,18.8,21.4,18.2,-9.2,-9.3,-9.2,-9.2,-57,,,,,
CPE12000SG,TLR001025025,1/11/23 22:00,286727,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/11/23 22:00,286726,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023930,1/11/23 22:00,286712,WLTGG-122,1.00E+12,192.168.203.18,1400181,2,-5.1,-88,-86,-85.6,-86.2,13.7,15.9,15.7,15.8,-9.4,-9.6,-9.6,-9.1,-56,,,,,488
CPE12000SG,TLR001062295,1/11/23 22:00,286733,WLTGG-122,1.00E+12,192.168.203.26,4244489,,6.9,-100.3,-101.6,-95.4,-97,19.4,16.9,22.9,22.9,-9.4,-9.3,-8.6,-9.1,-67,,,,,
CPE12000SG,TLR001024707,1/11/23 22:00,286734,WLTGG-122,1.00E+12,192.168.203.17,1400215,,-999999,-101.8,-99.3,-100.9,-101.7,17.2,19.5,16.8,16.7,-9.6,-9.4,-9.2,-9.3,-70,,,,,
CPE12000SG,TLR001052550,1/11/23 22:00,286748,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/11/23 22:00,286747,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/11/23 22:00,286746,WLTGG-122,1.00E+12,192.168.203.38,456393,,5.2,-99.7,-99.4,-101.1,-99.4,17.1,14.9,15.4,18.4,-9.1,-9.4,-9.7,-9.5,-66,,,,,
CPE12000SG,TLR001023730,1/11/23 22:00,286745,WLTGG-122,1.00E+12,192.168.203.21,1400213,,-999999,-97.8,-98.7,-98.2,-105.2,19.7,17.9,20.4,15.1,-9.5,-9.2,-9,-9.5,-69,,,,,
CPE12300,21140000512,1/11/23 22:00,286744,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052293,1/11/23 22:00,286743,WLTGG-122,1.00E+12,192.168.203.40,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/11/23 22:00,286742,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,1/11/23 22:00,286741,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024748,1/11/23 22:00,286713,WLTGG-122,1.00E+12,192.168.203.12,3754437,2,9.5,-107.3,-106.4,-101.5,-105.3,0.1,1.3,5,-0.3,-13.1,-11.8,-10.7,-12.1,-72,,,,,605
CPE12000SG,TLR001061822,1/11/23 22:00,286714,WLTGG-122,1.00E+12,192.168.203.36,447061,2,-8.1,-80.8,-79.1,-81.5,-82,18.1,21.3,18.3,18.7,-9.4,-9.3,-9.6,-9.5,-50,,,,,605
CPE12000SG,TLR001052247,1/11/23 22:00,286715,WLTGG-122,1.00E+12,192.168.203.28,42833,2,-999999,-91.9,-91.1,-92.8,-95.4,15.4,15.2,14,13.4,-9.2,-9.3,-9.5,-9.5,-61,,,,,195
