Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
107762,CPE12300,21140007371,6/26/22 4:00,107762,CPE12300XG,1.001E+12,192.168.203.33,4611644,1,5.5,-112.4,-110.6,0,0,12.6,9.7,0,0,-12.2,-11.1,0,0,-79,-79.4,-78.4,0,0,488
107761,CPE12000SG,TLR001023930,6/26/22 4:00,107761,WLTGG-122,1.001E+12,192.168.203.18,4611640,2,6.9,-95.8,-94.3,-94.2,-98.2,20.1,19.8,21.3,19.5,-9.7,-10,-9.7,-9.6,-64,,,,,488
107760,CPE12000SG,TLR001052985,6/26/22 4:00,107760,WLTGG-122,1.001E+12,192.168.203.38,1828306,1,8.6,-103.7,-106,-102,-104.8,20,15.2,19.8,17.8,-11.7,-12.4,-12.6,-11.7,-70,,,,,371
107759,CPE12000SG,TLR001024707,6/26/22 4:00,107759,WLTGG-122,1.001E+12,192.168.203.17,4611645,1,-999999,-104.7,-102.9,-105,-107.7,20.5,21.5,18.4,17.5,-13.3,-14.3,-14,-12.9,-69,,,,,195
107758,CPE12000SG,TLR001052312,6/26/22 4:00,107758,WLTGG-122,1.001E+12,192.168.203.24,1256483,2,-999999,-118.4,-112.7,-109.8,-113.8,9.2,15.1,14.7,12.3,-10.4,-9.6,-9.7,-9.7,-81,,,,,605
107757,CPE12000SG,TLR001024016,6/26/22 4:00,107757,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
107756,CPE12000SG,TLR001052687,6/26/22 4:00,107756,WLTGG-122,1.001E+12,192.168.203.34,4611641,1,2.9,-94.4,-96,-93.6,-93.7,22.2,20.5,19.9,23.5,-11.6,-9.8,-10.1,-11.5,-64,,,,,371
107755,CPE12000SG,TLR001052247,6/26/22 4:00,107755,WLTGG-122,1.001E+12,192.168.203.28,4617163,2,9.9,-94.2,-91.9,-93.2,-94.4,19.4,20.7,19.5,18.7,-9.2,-9.3,-9.7,-9.5,-63,,,,,78
107754,CPE12000SG,TLR001052427,6/26/22 4:00,107754,WLTGG-122,1.001E+12,192.168.203.42,2192168,2,7.7,-106.7,-105.3,-106.6,-111.9,19.3,19.2,15.7,14.4,-8.9,-9.2,-9.8,-9.4,-76,,,,,605
107753,CPE12000SG,TLR001021183,6/26/22 4:00,107753,WLTGG-122,1.001E+12,192.168.203.16,4588490,2,8.5,-105.7,-106.9,-101,-103,15.5,14.3,20.8,19.3,-9.7,-9.9,-9.2,-9.2,-73,,,,,605
107752,CPE12000SG,TLR001024549,6/26/22 4:00,107752,WLTGG-122,1.001E+12,192.168.203.19,4617163,1,-999999,-91,-96.3,-91.2,-94.2,15.3,12.5,15.9,15.7,-9.4,-9.7,-9.6,-9.5,-57,,,,,195
107751,CPE12000SG,TLR001052912,6/26/22 4:00,107751,WLTGG-122,1.001E+12,192.168.203.29,4588489,3,13.8,-107.1,-101.3,-100.1,-110.7,17,20.3,17.2,11.6,-9.1,-8.8,-8.8,-9.2,-71,,,,,488
107750,CPE12000SG,TLR001025025,6/26/22 4:00,107750,WLTGG-122,1.001E+12,192.168.203.14,225503,1,6.9,-97,-96.4,-93.8,-96.5,22.3,23,23.2,20.9,-9.4,-9.3,-9.2,-9.3,-64,,,,,371
107749,CPE12000SG,TLR001061848,6/26/22 4:00,107749,WLTGG-122,1.001E+12,192.168.203.37,4006300,2,-999999,-84.2,-81.6,-77.9,-79.1,17.2,20,23,19.6,-9.4,-9.5,-9.3,-9.2,-49,,,,,605
107748,CPE9000,GMK180819003927,6/26/22 4:00,107748,WLTMS-110,1.001E+12,192.168.203.31,4588479,2,12,-114,-112,,,9,13,,,-13,,,,,,,,,781
107793,CPE12000SG,TLR001052247,6/26/22 5:00,107793,WLTGG-122,1.001E+12,192.168.203.28,4620764,2,10.4,-93.9,-91.7,-93.9,-94.3,19.6,20.6,19,18.9,-9.4,-9.3,-9.8,-9.7,-63,,,,,78
107805,CPE12000SG,TLR001052427,6/26/22 5:00,107805,WLTGG-122,1.001E+12,192.168.203.42,2195769,2,7.5,-105.9,-104.6,-106.9,-113.1,20.2,20.2,17.9,13.6,-8.9,-9.4,-9.8,-9.5,-74,,,,,488
107804,CPE12000SG,TLR001024748,6/26/22 5:00,107804,WLTGG-122,1.001E+12,192.168.203.12,234977,2,6.8,-106.4,-108.4,-106.4,-108.5,17.9,16.5,16.9,16,-9.5,-9.5,-9.4,-9.4,-77,,,,,605
107803,CPE12000SG,TLR001023697,6/26/22 5:00,107803,WLTGG-122,1.001E+12,192.168.203.10,4592088,2,9.5,-99.7,-99.2,-101,-104.8,19.9,20.6,16.8,16.5,-9.3,-9.2,-9.3,-9.4,-70,,,,,605
107802,CPE12000SG,TLR001061822,6/26/22 5:00,107802,WLTGG-122,1.001E+12,192.168.203.36,4009907,2,-4.8,-81.2,-80.8,-81.9,-84.2,19.7,22.4,21.9,18.9,-9.2,-9.3,-9.4,-9.3,-51,,,,,605
107801,CPE12000SG,TLR001052281,6/26/22 5:00,107801,WLTGG-122,1.001E+12,192.168.203.25,2467703,1,-7.1,-82.5,-80.4,-83.5,-84.9,25.6,23.8,21.2,23.7,-8.6,-9.1,-9.2,-8.6,-49,,,,,371
107800,CPE12300,21140007371,6/26/22 5:00,107800,CPE12300XG,1.001E+12,192.168.203.33,4615245,1,9.9,-112.9,-111.7,0,0,12.5,9.2,0,0,-12.7,-11.2,0,0,-82,-80.3,-80.7,0,0,488
107799,CPE12000SG,TLR001023930,6/26/22 5:00,107799,WLTGG-122,1.001E+12,192.168.203.18,4615241,2,10.5,-97.3,-96.6,-94.7,-98.6,19.3,16.8,20.3,19.2,-9.6,-9.9,-9.6,-9.6,-66,,,,,488
107798,CPE12000SG,TLR001052985,6/26/22 5:00,107798,WLTGG-122,1.001E+12,192.168.203.38,1831906,1,9.4,-105.2,-105.6,-101.6,-105.6,19.2,16.5,20.3,18.4,-9.5,-9.6,-11.8,-12.6,-69,,,,,371
107797,CPE12000SG,TLR001024707,6/26/22 5:00,107797,WLTGG-122,1.001E+12,192.168.203.17,4615246,1,-999999,-110,-103,-104.1,-106.5,16.3,22.3,20.2,18.8,-9.4,-9,-9.1,-9.4,-68,,,,,195
107796,CPE12000SG,TLR001052312,6/26/22 5:00,107796,WLTGG-122,1.001E+12,192.168.203.24,1260083,2,-999999,-115.6,-112.8,-113.1,-116.2,10.7,14.6,12,10.3,-10.4,-9.9,-9.7,-9.7,-84,,,,,605
107795,CPE12000SG,TLR001024016,6/26/22 5:00,107795,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
107794,CPE12000SG,TLR001052687,6/26/22 5:00,107794,WLTGG-122,1.001E+12,192.168.203.34,4615241,1,1.9,-93.6,-96.1,-93.1,-93.6,23.5,20.9,19.5,24.1,-11,-12.2,-12.2,-11.3,-61,,,,,371
107792,CPE12000SG,TLR001021226,6/26/22 5:00,107792,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
107791,CPE12000SG,TLR001021183,6/26/22 5:00,107791,WLTGG-122,1.001E+12,192.168.203.16,4592089,2,9.3,-110.4,-105.4,-100.3,-102.6,9.7,15.2,20.4,18.8,-10.4,-9.9,-9.5,-9.6,-71,,,,,605
107790,CPE12000SG,TLR001024549,6/26/22 5:00,107790,WLTGG-122,1.001E+12,192.168.203.19,4620763,1,-999999,-90.9,-93.9,-89.5,-94.3,14.9,14.5,17.4,14,-14.5,-13.5,-13.3,-13.9,-57,,,,,195
107789,CPE12000SG,TLR001052912,6/26/22 5:00,107789,WLTGG-122,1.001E+12,192.168.203.29,4592090,3,14.4,-113,-102,-101.6,-106.9,11.1,18,15.6,14.3,-9.2,-8.8,-8.8,-9.2,-71,,,,,488
107788,CPE12000SG,TLR001025025,6/26/22 5:00,107788,WLTGG-122,1.001E+12,192.168.203.14,229103,1,13.7,-100.8,-96.8,-96,-98.2,19.7,23.6,20.5,21.5,-9.2,-9,-8.9,-9.1,-62,,,,,371
107787,CPE12000SG,TLR001061848,6/26/22 5:00,107787,WLTGG-122,1.001E+12,192.168.203.37,4009900,2,-999999,-84.6,-82.1,-77.9,-78.9,16.8,19.5,23.1,19.3,-9.4,-9.6,-9.3,-9.3,-49,,,,,605
107786,CPE9000,GMK180819003927,6/26/22 5:00,107786,WLTMS-110,1.001E+12,192.168.203.31,4592079,2,23,-116,-115,,,6,9,,,-10,,,,,,,,,781
107785,CPE12300,21140003126,6/26/22 5:00,107785,CPE12300HG,1.001E+12,192.168.203.44,4614647,1,6.6,-99.7,-102.3,-99.8,-101.3,23.4,20.1,21.2,21.9,-11.9,-14.5,-14.4,-12.4,-66,-67.9,-68,-65.4,-69.1,371
107784,CPE12000SG,TLR001062014,6/26/22 5:00,107784,WLTGG-122,1.001E+12,192.168.203.39,140427,2,6.4,-94.6,-94.4,-89.7,-93.3,19,16.5,21,21.1,-9.5,-9.8,-9.6,-9.3,-60,,,,,605
107783,CPE12000SG,TLR001052983,6/26/22 5:00,107783,WLTGG-122,1.001E+12,192.168.203.27,727073,1,-999999,-86.7,-90.6,-89.2,-86.8,16.5,15.4,16.9,17.9,-10.7,-11.8,-11.4,-10.4,-56,,,,,195
107782,CPE12000SG,TLR001052332,6/26/22 5:00,107782,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
107781,CPE12000SG,TLR001048674,6/26/22 5:00,107781,WLTGG-122,1.001E+12,192.168.203.11,4620763,1,-999999,-99.1,-101.5,-102.3,-106.8,21.1,16.7,16.5,13,-9.4,-9.5,-8.5,-9.7,-67,,,,,78
107780,CPE12000SG,TLR001052820,6/26/22 5:00,107780,WLTGG-122,1.001E+12,192.168.203.46,4592089,2,9.6,-97,-92.4,-92.2,-93.2,11.3,16.9,16.7,15,-10.6,-10.1,-9.8,-9.9,-63,,,,,371
107779,CPE12000SG,TLR001052420,6/26/22 5:00,107779,WLTGG-122,1.001E+12,192.168.203.23,208006,1,7.4,-103.3,-103,-100,-101.9,22.8,23,25,24.3,-8.8,-8.9,-8.7,-8.9,-69,,,,,605
107778,CPE12000SG,TLR001052550,6/26/22 5:00,107778,WLTGG-122,1.001E+12,192.168.203.35,4592088,2,-999999,-100.9,-106.3,-102,-106.6,24.2,16.8,16.5,12.7,-9.2,-9.7,-9.7,-10.1,-71,,,,,488
107777,CPE12000SG,TLR001052770,6/26/22 5:00,107777,WLTGG-122,1.001E+12,192.168.203.43,4381247,2,-999999,-107.1,-100.2,-96.6,-98.3,11.7,15.3,17.7,19,-10,-9.4,-9.6,-9.6,-68,,,,,605
107810,CPE12300,21140000512,6/26/22 5:00,107810,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
107809,CPE12000SG,TLR001052745,6/26/22 5:00,107809,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
107808,CPE12000SG,TLR001023657,6/26/22 5:00,107808,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
107807,CPE12000SG,TLR001024874,6/26/22 5:00,107807,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
107776,CPE12000SG,TLR001062295,6/26/22 5:00,107776,WLTGG-122,1.001E+12,192.168.203.26,4592090,3,13.2,-100.5,-95.8,-101,-98.8,20.2,18.2,18.5,19.5,-8.9,-8.8,-8.7,-8.9,-68,,,,,488
107775,CPE12000SG,TLR001052354,6/26/22 5:00,107775,WLTGG-122,1.001E+12,192.168.203.22,4592088,3,-999999,-98.6,-100.5,-94.5,-94.6,20.5,15.8,22.5,24.9,-9.3,-9.3,-8.8,-9.1,-66,,,,,371
107774,CPE12000SG,TLR001052293,6/26/22 5:00,107774,WLTGG-122,1.001E+12,192.168.203.40,903958,2,-999999,-82.6,-81.3,-82.3,-84.2,20.8,23,23.4,21.8,-9.2,-9.3,-9.3,-9.1,-52,,,,,488
107806,CPE12000SG,TLR001052382,6/26/22 5:00,107806,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
107811,CPE12000SG,TLR001023730,6/26/22 5:00,107811,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
107837,CPE12000SG,TLR001023930,6/26/22 6:00,107837,WLTGG-122,1.001E+12,192.168.203.18,4618840,2,7.6,-98.3,-95.8,-95.1,-97.8,17.2,17.3,18.9,18.8,-10,-10.1,-9.8,-9.6,-66,,,,,488
107849,CPE12000SG,TLR001023730,6/26/22 6:00,107849,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
107848,CPE12300,21140000512,6/26/22 6:00,107848,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
107847,CPE12000SG,TLR001052745,6/26/22 6:00,107847,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
107846,CPE12000SG,TLR001023657,6/26/22 6:00,107846,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
107845,CPE12000SG,TLR001024874,6/26/22 6:00,107845,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
107844,CPE12000SG,TLR001052382,6/26/22 6:00,107844,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
107843,CPE12000SG,TLR001052427,6/26/22 6:00,107843,WLTGG-122,1.001E+12,192.168.203.42,2199368,2,9.7,-106.8,-105.3,-108.2,-112.4,18.8,19.6,15.4,13.7,-9.1,-9.3,-9.8,-9.5,-77,,,,,488
107842,CPE12000SG,TLR001024748,6/26/22 6:00,107842,WLTGG-122,1.001E+12,192.168.203.12,238577,2,-999999,-111.6,-111.4,-107.9,-109.7,14.9,14.6,16.3,16.2,-9.7,-9.7,-9.4,-9.5,-79,,,,,605
107841,CPE12000SG,TLR001023697,6/26/22 6:00,107841,WLTGG-122,1.001E+12,192.168.203.10,4595688,2,8.4,-99.3,-97.2,-99.3,-106,21.4,22.9,18.8,16.9,-9.2,-9.1,-9.4,-9.5,-68,,,,,605
107840,CPE12000SG,TLR001021226,6/26/22 6:00,107840,WLTGG-122,1.001E+12,192.168.203.13,,2,,,,,,,,,,,,,,,,,,,605
107839,CPE12000SG,TLR001052281,6/26/22 6:00,107839,WLTGG-122,1.001E+12,192.168.203.25,2471303,1,-999999,-84,-80.7,-83.1,-85.7,24.7,24,21.7,23.4,-8.7,-9.1,-9,-8.7,-51,,,,,371
107838,CPE12300,21140007371,6/26/22 6:00,107838,CPE12300XG,1.001E+12,192.168.203.33,4618844,1,8.4,-111.5,-109.9,0,0,12.6,10.2,0,0,-9.6,-9.6,0,0,-78,-80.4,-80,0,0,488
107836,CPE12000SG,TLR001052985,6/26/22 6:00,107836,WLTGG-122,1.001E+12,192.168.203.38,1835506,1,9.4,-103.5,-102.6,-100.8,-103.9,19.2,17.9,20.1,19.5,-9.4,-9.4,-9.4,-9.5,-68,,,,,371
107835,CPE12000SG,TLR001024707,6/26/22 6:00,107835,WLTGG-122,1.001E+12,192.168.203.17,4618845,1,5.4,-104.1,-102,-102,-104.1,21.4,23.1,20.8,20.4,-9,-9,-8.7,-9,-70,,,,,195
107834,CPE12000SG,TLR001061822,6/26/22 6:00,107834,WLTGG-122,1.001E+12,192.168.203.36,4013507,2,-999999,-81.4,-80.6,-81.8,-84.4,19.5,22.1,21.6,19,-9.4,-9.4,-9.3,-9.4,-51,,,,,488
107833,CPE12000SG,TLR001024016,6/26/22 6:00,107833,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
107832,CPE12000SG,TLR001052687,6/26/22 6:00,107832,WLTGG-122,1.001E+12,192.168.203.34,4618841,1,3.9,-93.7,-96.4,-93.9,-94.4,22.6,18.8,19.3,23,-11.6,-10,-10,-11.6,-65,,,,,371
107831,CPE12000SG,TLR001052247,6/26/22 6:00,107831,WLTGG-122,1.001E+12,192.168.203.28,4624363,2,11.6,-93.9,-91.3,-93.5,-94.5,19.4,20.9,19.8,18.8,-9.4,-9.4,-9.7,-9.6,-62,,,,,78
107830,CPE12000SG,TLR001021183,6/26/22 6:00,107830,WLTGG-122,1.001E+12,192.168.203.16,4595689,2,-999999,-110.4,-104.9,-101.5,-104.3,9.9,15.7,20,17.4,-10.6,-9.5,-9.4,-9.5,-74,,,,,605
107829,CPE12000SG,TLR001052312,6/26/22 6:00,107829,WLTGG-122,1.001E+12,192.168.203.24,1263682,2,-999999,-116,-112.6,-109,-111.3,10,14.3,15.8,13.7,-10.2,-9.8,-9.4,-9.4,-80,,,,,605
107828,CPE12000SG,TLR001024549,6/26/22 6:00,107828,WLTGG-122,1.001E+12,192.168.203.19,4624363,1,-0.1,-91,-93.9,-89.1,-92.1,17.8,17.2,19.9,18.6,-9.3,-9.6,-9.3,-9.1,-57,,,,,195
107827,CPE12000SG,TLR001052912,6/26/22 6:00,107827,WLTGG-122,1.001E+12,192.168.203.29,4595689,3,9.3,-106.8,-99.6,-100.6,-109.4,13.6,15.3,12.9,9.2,-8.8,-8.6,-8.8,-9.4,-71,,,,,488
107826,CPE12000SG,TLR001025025,6/26/22 6:00,107826,WLTGG-122,1.001E+12,192.168.203.14,232703,1,2.9,-94.9,-96.2,-95.7,-96.8,24,24.8,20.9,19.8,-9.3,-9.2,-9.1,-9.4,-61,,,,,371
107825,CPE12000SG,TLR001061848,6/26/22 6:00,107825,WLTGG-122,1.001E+12,192.168.203.37,4013501,2,-4.1,-84.3,-81.7,-77.9,-78.8,17.1,20,23.1,19.5,-9.2,-9.4,-9.3,-9.2,-49,,,,,605
107824,CPE9000,GMK180819003927,6/26/22 6:00,107824,WLTMS-110,1.001E+12,192.168.203.31,4595679,2,15,-112,-112,,,10,12,,,-10,,,,,,,,,781
107823,CPE12300,21140003126,6/26/22 6:00,107823,CPE12300HG,1.001E+12,192.168.203.44,4618246,1,7.6,-101.4,-105.5,-99.1,-102.7,23.8,20.2,23,22.3,-9.2,-9.1,-9,-9.1,-69,-72.5,-76.7,-70.3,-73.8,371
107822,CPE12000SG,TLR001062014,6/26/22 6:00,107822,WLTGG-122,1.001E+12,192.168.203.39,144025,2,9.2,-98.8,-100.6,-90.5,-92.4,16.8,13.5,22.3,22.7,-9.3,-10,-9.5,-9.2,-61,,,,,605
107821,CPE12000SG,TLR001052983,6/26/22 6:00,107821,WLTGG-122,1.001E+12,192.168.203.27,730673,1,-999999,-87.1,-91.9,-89.3,-87.1,16.6,14.7,17.1,17.1,-12.9,-14.5,-14.3,-13,-56,,,,,195
107820,CPE12000SG,TLR001052332,6/26/22 6:00,107820,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
107819,CPE12000SG,TLR001048674,6/26/22 6:00,107819,WLTGG-122,1.001E+12,192.168.203.11,4624363,1,-999999,-105.8,-104.9,-103.2,-105.3,12.8,12,15.4,14.2,-13.6,-12.5,-12.2,-13.2,-68,,,,,195
107818,CPE12000SG,TLR001052820,6/26/22 6:00,107818,WLTGG-122,1.001E+12,192.168.203.46,4595688,2,8.6,-98.9,-94.2,-93,-95,9.7,15.2,15.9,12.9,-11,-9.9,-9.9,-10.2,-63,,,,,371
107817,CPE12000SG,TLR001052420,6/26/22 6:00,107817,WLTGG-122,1.001E+12,192.168.203.23,211605,1,8.4,-103.2,-104.7,-100.1,-102.9,23,21.8,24.9,23.9,-8.8,-9,-8.7,-8.9,-69,,,,,605
107816,CPE12000SG,TLR001052550,6/26/22 6:00,107816,WLTGG-122,1.001E+12,192.168.203.35,4595689,2,-999999,-104.5,-106.8,-102,-105.6,19.9,15,18.3,14.2,-9.3,-10,-9.4,-9.4,-75,,,,,488
107815,CPE12000SG,TLR001052770,6/26/22 6:00,107815,WLTGG-122,1.001E+12,192.168.203.43,4384847,2,-999999,-107.9,-100.2,-97.7,-97.8,10.9,15.5,16.4,19.1,-10.3,-9.4,-9.6,-9.6,-67,,,,,605
107814,CPE12000SG,TLR001062295,6/26/22 6:00,107814,WLTGG-122,1.001E+12,192.168.203.26,4595689,3,11.5,-107.3,-102,-97.3,-96.1,9.2,8.9,17.6,17.9,-9.6,-9.3,-9,-9.1,-70,,,,,488
107813,CPE12000SG,TLR001052354,6/26/22 6:00,107813,WLTGG-122,1.001E+12,192.168.203.22,4595688,3,8.7,-97,-97,-98.3,-96.6,21.6,20.1,17.2,22.5,-9.2,-9,-8.8,-8.9,-66,,,,,371
107812,CPE12000SG,TLR001052293,6/26/22 6:00,107812,WLTGG-122,1.001E+12,192.168.203.40,907557,2,-999999,-82.7,-81.2,-81.5,-84,20.8,23.1,24.1,22,-9.2,-9.2,-9.2,-9.1,-52,,,,,488
107850,CPE12000SG,TLR001052293,6/26/22 7:00,107850,WLTGG-122,1.001E+12,192.168.203.40,911158,2,-1.1,-82.9,-81.3,-82.4,-84.3,20.2,22.4,23.4,22.3,-9.4,-9.4,-9.4,-9.3,-53,,,,,488
107851,CPE12000SG,TLR001052354,6/26/22 7:00,107851,WLTGG-122,1.001E+12,192.168.203.22,4599288,3,-999999,-100.6,-99.4,-96.2,-95.2,19.4,16.3,17.3,22.5,-9,-9.2,-9,-9.2,-67,,,,,371
107852,CPE12000SG,TLR001062295,6/26/22 7:00,107852,WLTGG-122,1.001E+12,192.168.203.26,4599289,3,11.5,-104.1,-97.6,-101.4,-106.7,16.9,22.8,21,14.5,-9.1,-8.8,-8.9,-9.1,-70,,,,,488
107853,CPE12000SG,TLR001052770,6/26/22 7:00,107853,WLTGG-122,1.001E+12,192.168.203.43,4388447,2,-999999,-107.4,-100.6,-96,-97.7,10.9,14.3,18,19.8,-10.4,-9.8,-9.6,-9.4,-67,,,,,605
107854,CPE12000SG,TLR001052550,6/26/22 7:00,107854,WLTGG-122,1.001E+12,192.168.203.35,4599288,2,10.8,-104.9,-106.5,-103.7,-107.8,20,15.9,15.8,13,-9.1,-9.6,-9.6,-9.7,-75,,,,,488
107855,CPE12000SG,TLR001052420,6/26/22 7:00,107855,WLTGG-122,1.001E+12,192.168.203.23,215205,1,7.8,-103.2,-104.3,-100,-102.3,22.8,21.5,25.3,24.1,-8.9,-9,-8.8,-9,-68,,,,,605
107856,CPE12000SG,TLR001052820,6/26/22 7:00,107856,WLTGG-122,1.001E+12,192.168.203.46,4599289,2,7.9,-98.8,-94.1,-93.4,-93.5,10.1,15.5,15.7,15.2,-10.9,-10,-10,-9.8,-62,,,,,371
107857,CPE12000SG,TLR001048674,6/26/22 7:00,107857,WLTGG-122,1.001E+12,192.168.203.11,4627962,1,12.7,-102.8,-106.4,-102.1,-107.8,15.7,10.8,15.6,10.4,-14,-13.5,-13.8,-13.8,-68,,,,,195
107858,CPE12000SG,TLR001052332,6/26/22 7:00,107858,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
107859,CPE12000SG,TLR001052983,6/26/22 7:00,107859,WLTGG-122,1.001E+12,192.168.203.27,734273,1,-2.1,-87.1,-90.9,-89.6,-87.3,13.8,12.5,14.4,14.5,-9.7,-9.9,-9.7,-9.7,-57,,,,,195
107860,CPE12000SG,TLR001062014,6/26/22 7:00,107860,WLTGG-122,1.001E+12,192.168.203.39,147626,2,-999999,-100.2,-102.4,-91.3,-93.6,15.9,12.8,21.8,21.5,-9.4,-10.1,-9.5,-9.1,-62,,,,,605
107861,CPE12300,21140003126,6/26/22 7:00,107861,CPE12300HG,1.001E+12,192.168.203.44,4621846,1,5.6,-98.9,-102,-97.9,-100.6,24.5,22.6,24.4,23.8,-14.3,-13.3,-13,-14.5,-64,-64.9,-68.3,-64.3,-66.5,371
107862,CPE9000,GMK180819003927,6/26/22 7:00,107862,WLTMS-110,1.001E+12,192.168.203.31,4599278,2,18,-119,-115,,,4,9,,,-10,,,,,,,,,781
107863,CPE12000SG,TLR001061848,6/26/22 7:00,107863,WLTGG-122,1.001E+12,192.168.203.37,4017101,2,-0.1,-83.9,-81.3,-78.5,-79.7,17.4,19.8,23.1,19.6,-9.2,-9.5,-9.4,-9.3,-49,,,,,605
107864,CPE12000SG,TLR001025025,6/26/22 7:00,107864,WLTGG-122,1.001E+12,192.168.203.14,236302,1,4.9,-96.2,-96.1,-93.9,-97.4,24.1,24.3,22.9,20.8,-9.1,-9.2,-8.9,-8.9,-60,,,,,371
107865,CPE12000SG,TLR001052912,6/26/22 7:00,107865,WLTGG-122,1.001E+12,192.168.203.29,4599289,3,12.8,-107,-98.8,-98.9,-110.2,16,20.3,18.9,11.6,-9.3,-8.5,-8.6,-9.5,-71,,,,,488
107866,CPE12000SG,TLR001024549,6/26/22 7:00,107866,WLTGG-122,1.001E+12,192.168.203.19,4627963,1,-999999,-90.4,-93.3,-89.6,-92.8,18.4,18,20,18.3,-9.1,-9.3,-9.2,-9.1,-56,,,,,195
107867,CPE12000SG,TLR001021183,6/26/22 7:00,107867,WLTGG-122,1.001E+12,192.168.203.16,4599289,2,19.8,-104.1,-103.9,-99.6,-101.9,17.9,18.3,22.4,20.8,-9.5,-9.5,-9.4,-9.3,-71,,,,,605
107868,CPE12000SG,TLR001052312,6/26/22 7:00,107868,WLTGG-122,1.001E+12,192.168.203.24,1267283,2,-999999,-113.1,-112.7,-107.2,-108,11.4,14.6,15.8,15.5,-9.9,-9.8,-9.4,-9.2,-79,,,,,605
107869,CPE12000SG,TLR001052247,6/26/22 7:00,107869,WLTGG-122,1.001E+12,192.168.203.28,4627963,2,10.6,-94.1,-92,-93.6,-94.5,19.5,20.4,19.7,18.5,-9.2,-9.3,-9.8,-9.5,-63,,,,,78
107870,CPE12000SG,TLR001052687,6/26/22 7:00,107870,WLTGG-122,1.001E+12,192.168.203.34,4622441,1,1.9,-93,-95.5,-94.3,-95.8,24.1,21.3,18.8,22.3,-11.4,-9.9,-10.1,-11.6,-64,,,,,371
107871,CPE12000SG,TLR001024016,6/26/22 7:00,107871,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
107872,CPE12000SG,TLR001061822,6/26/22 7:00,107872,WLTGG-122,1.001E+12,192.168.203.36,4017107,2,-999999,-80.6,-80.3,-81.6,-83.5,20,22.4,22.3,19.6,-9.1,-9.4,-9.4,-9.4,-51,,,,,605
107873,CPE12000SG,TLR001024707,6/26/22 7:00,107873,WLTGG-122,1.001E+12,192.168.203.17,4622445,1,-999999,-104.2,-103.1,-105.9,-103.2,20.5,21.6,18.9,21.8,-10.6,-13.1,-12.3,-10.1,-74,,,,,195
107874,CPE12000SG,TLR001052985,6/26/22 7:00,107874,WLTGG-122,1.001E+12,192.168.203.38,1839106,1,5.4,-102.1,-104,-103.6,-106.1,20.8,18.9,17.3,15.9,-11.6,-12.9,-12.9,-11.9,-70,,,,,371
107875,CPE12000SG,TLR001023930,6/26/22 7:00,107875,WLTGG-122,1.001E+12,192.168.203.18,4622440,2,6.6,-97.3,-95.7,-94.9,-96.7,19.6,19.3,19,19.9,-9.7,-9.8,-9.9,-9.5,-66,,,,,488
107876,CPE12300,21140007371,6/26/22 7:00,107876,CPE12300XG,1.001E+12,192.168.203.33,4622444,1,13.2,-110.9,-111.2,0,0,13.1,7.1,0,0,-11.9,-10.8,0,0,-82,-78.7,-78.7,0,0,488
107877,CPE12000SG,TLR001052281,6/26/22 7:00,107877,WLTGG-122,1.001E+12,192.168.203.25,2474903,1,-5.1,-83.6,-80.5,-84.4,-85.9,24.8,23.6,20.1,22.9,-8.8,-9.2,-9.2,-8.6,-52,,,,,371
