productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,mean_AvgRsrp,sinr0,sinr1,sinr2,sinr3,mean_AvgSinr,rsrq,rsrq1,rsrq2,rsrq3,mean_AvgRsrq,rssi,rssi0,rssi1,rssi2,rssi3,mean_AvgRssi,distance
CPE9000,GMK180819003927,9/11/2022 6:00,177702,WLTMS-110,1000000000000.0,192.168.203.47,1433807,2.0,9.0,-100.0,-102.0,,,-101.0,16.0,14.0,,,15.0,-9.0,,,,-9.0,,,,,,,605.0
CPE12000SG,TLR001061822,9/11/2022 6:00,177724,WLTGG-122,1000000000000.0,192.168.203.36,652557,2.0,-0.1,-84.1,-82.9,-83.9,-85.7,-84.15,18.4,21.6,20.2,18.0,19.55,-9.3,-9.5,-9.6,-9.1,-9.375,-54.0,,,,,-54.0,605.0
CPE12000SG,TLR001052293,9/11/2022 6:00,177725,WLTGG-122,1000000000000.0,192.168.203.40,4906896,2.0,-999999.0,-82.5,-80.7,-79.8,-82.9,-81.475,20.0,21.9,23.6,21.4,21.725,-9.1,-9.4,-9.4,-9.0,-9.225,-50.0,,,,,-50.0,605.0
CPE12000SG,TLR001062014,9/11/2022 6:00,177726,WLTGG-122,1000000000000.0,192.168.203.39,412740,2.0,2.9,-88.3,-86.4,-86.1,-87.4,-87.05,18.3,17.4,17.5,19.3,18.125,-12.5,-13.3,-12.3,-12.9,-12.75,-57.0,,,,,-57.0,605.0
CPE12300,21140007371,9/11/2022 6:00,177727,CPE12300XG,1000000000000.0,192.168.203.33,407675,1.0,7.5,-109.7,-110.0,0.0,0.0,-109.85,14.7,10.2,0.0,0.0,12.45,-9.7,-9.6,0.0,0.0,-9.65,-80.0,-80.4,-80.6,0.0,0.0,-80.33333333,488.0
CPE12000SG,TLR001024549,9/11/2022 6:00,177729,WLTGG-122,1000000000000.0,192.168.203.19,11277163,1.0,-999999.0,-91.2,-95.6,-93.2,-94.9,-93.725,19.2,16.6,18.1,18.9,18.2,-9.0,-9.2,-9.4,-9.1,-9.175,-61.0,,,,,-61.0,195.0
CPE12000SG,TLR001023730,9/11/2022 6:00,177709,WLTGG-122,1000000000000.0,192.168.203.21,24930,1.0,-999999.0,-109.9,-109.8,-107.3,-115.5,-110.625,17.4,16.8,17.7,12.5,16.1,-9.8,-9.3,-9.6,-9.8,-9.625,-78.0,,,,,-78.0,195.0
CPE12000SG,TLR001052985,9/11/2022 6:00,177718,WLTGG-122,1000000000000.0,192.168.203.38,2833553,1.0,7.5,-107.3,-107.5,-103.7,-106.9,-106.35,18.8,16.3,18.9,17.3,17.825,-9.4,-9.4,-9.4,-9.8,-9.5,-75.0,,,,,-75.0,195.0
CPE12000SG,TLR001023930,9/11/2022 6:00,177698,WLTGG-122,1000000000000.0,192.168.203.18,11271640,2.0,-999999.0,-96.6,-94.5,-94.7,-98.5,-96.075,19.8,20.8,20.0,18.7,19.825,-9.4,-9.7,-9.4,-9.5,-9.5,-64.0,,,,,-64.0,488.0
CPE12000SG,TLR001052312,9/11/2022 6:00,177714,WLTGG-122,1000000000000.0,192.168.203.24,36765,2.0,9.3,-114.1,-115.2,-111.4,-112.6,-113.325,13.4,12.4,13.6,14.0,13.35,-9.6,-9.8,-9.6,-9.4,-9.6,-80.0,,,,,-80.0,605.0
CPE12000SG,TLR001048674,9/11/2022 6:00,177723,WLTGG-122,1000000000000.0,192.168.203.11,11277163,1.0,6.9,-98.9,-101.1,-97.2,-97.7,-98.725,17.5,15.6,22.3,22.6,19.5,-9.0,-8.9,-9.2,-9.0,-9.025,-67.0,,,,,-67.0,195.0
CPE12300,21140003126,9/11/2022 6:00,177706,CPE12300HG,1000000000000.0,192.168.203.44,1435627,2.0,20.8,-120.0,-124.7,-121.5,-117.1,-120.825,7.1,2.6,5.8,10.0,6.375,-11.1,-13.1,-11.4,-10.7,-11.575,-82.0,-88.9,-91.9,-89.8,-86.4,-87.8,371.0
CPE12000SG,TLR001061848,9/11/2022 6:00,177701,WLTGG-122,1000000000000.0,192.168.203.37,10666301,2.0,-999999.0,-81.8,-78.7,-75.7,-77.6,-78.45,17.8,20.8,22.9,19.4,20.225,-9.4,-9.6,-9.6,-9.2,-9.45,-46.0,,,,,-46.0,605.0
CPE12000SG,TLR001062295,9/11/2022 6:00,177703,WLTGG-122,1000000000000.0,192.168.203.26,2924693,3.0,-999999.0,-96.0,-96.8,-94.6,-95.9,-95.825,18.6,15.1,17.3,17.8,17.2,-9.1,-8.8,-9.0,-9.2,-9.025,-65.0,,,,,-65.0,605.0
CPE12000SG,TLR001021183,9/11/2022 6:00,177700,WLTGG-122,1000000000000.0,192.168.203.16,43764,2.0,13.2,-116.7,-105.5,-108.5,-109.6,-110.075,6.2,16.5,14.4,13.3,12.6,-11.7,-9.7,-10.0,-9.6,-10.25,-76.0,,,,,-76.0,605.0
CPE12000SG,TLR001052420,9/11/2022 6:00,177704,WLTGG-122,1000000000000.0,192.168.203.23,1086004,1.0,3.9,-96.9,-96.9,-96.6,-99.2,-97.4,24.6,24.4,24.5,24.8,24.575,-8.8,-8.8,-9.0,-8.8,-8.85,-63.0,,,,,-63.0,605.0
CPE12000SG,TLR001052293,9/11/2022 7:00,177762,WLTGG-122,1000000000000.0,192.168.203.40,4910497,2.0,-3.1,-82.8,-80.7,-79.7,-83.2,-81.6,19.1,21.1,23.2,20.8,21.05,-9.0,-9.4,-9.4,-8.9,-9.175,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001052247,9/11/2022 7:00,177747,WLTGG-122,1000000000000.0,192.168.203.28,11280763,2.0,5.9,-91.9,-90.6,-93.0,-96.2,-92.925,17.0,17.7,16.0,15.1,16.45,-9.1,-9.5,-9.6,-9.4,-9.4,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001052985,9/11/2022 7:00,177755,WLTGG-122,1000000000000.0,192.168.203.38,2837153,1.0,-999999.0,-110.7,-108.6,-105.6,-109.2,-108.525,16.4,16.4,17.9,15.3,16.5,-9.6,-9.3,-9.1,-9.9,-9.475,-76.0,,,,,-76.0,195.0
CPE12000SG,TLR001021226,9/11/2022 7:00,177754,WLTGG-122,1000000000000.0,192.168.203.13,5661708,2.0,21.1,-110.7,-116.9,-109.0,-112.2,-112.2,16.9,10.6,16.3,14.9,14.675,-9.2,-9.8,-9.1,-9.4,-9.375,-80.0,,,,,-80.0,605.0
CPE12000SG,TLR001052281,9/11/2022 7:00,177753,WLTGG-122,1000000000000.0,192.168.203.25,738084,1.0,-8.1,-83.3,-80.4,-82.7,-85.4,-82.95,24.7,23.3,21.2,23.0,23.05,-8.8,-9.1,-9.1,-8.8,-8.95,-52.0,,,,,-52.0,371.0
CPE12000SG,TLR001024549,9/11/2022 7:00,177766,WLTGG-122,1000000000000.0,192.168.203.19,11280763,1.0,-1.1,-91.0,-95.4,-93.1,-94.8,-93.575,19.6,17.0,18.4,19.2,18.55,-9.1,-9.2,-9.3,-9.2,-9.2,-62.0,,,,,-62.0,195.0
CPE12000SG,TLR001062014,9/11/2022 7:00,177763,WLTGG-122,1000000000000.0,192.168.203.39,416340,2.0,0.9,-88.3,-86.7,-86.2,-87.5,-87.175,18.7,17.6,17.8,19.7,18.45,-9.3,-10.1,-9.9,-9.3,-9.65,-56.0,,,,,-56.0,605.0
CPE12000SG,TLR001024748,9/11/2022 7:00,177752,WLTGG-122,1000000000000.0,192.168.203.12,389913,2.0,15.2,-111.9,-107.1,-106.2,-105.9,-107.775,14.3,17.7,15.5,18.0,16.375,-9.5,-9.7,-9.3,-9.6,-9.525,-76.0,,,,,-76.0,605.0
CPE12000SG,TLR001025025,9/11/2022 7:00,177749,WLTGG-122,1000000000000.0,192.168.203.14,3790602,1.0,-999999.0,-92.7,-93.1,-91.8,-93.5,-92.775,25.0,24.7,25.3,23.6,24.65,-11.8,-10.8,-11.7,-12.4,-11.675,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001052354,9/11/2022 7:00,177748,WLTGG-122,1000000000000.0,192.168.203.22,2928292,3.0,-999999.0,-97.9,-95.1,-98.1,-94.5,-96.4,20.2,22.0,18.5,24.9,21.4,-9.3,-9.0,-8.7,-9.0,-9.0,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001052312,9/11/2022 7:00,177751,WLTGG-122,1000000000000.0,192.168.203.24,40365,2.0,12.2,-116.4,-116.2,-114.2,-113.0,-114.95,12.1,11.2,11.8,13.3,12.1,-9.6,-10.0,-9.7,-9.5,-9.7,-83.0,,,,,-83.0,605.0
CPE12000SG,TLR001023730,9/11/2022 7:00,177746,WLTGG-122,1000000000000.0,192.168.203.21,28530,1.0,-999999.0,-108.8,-110.6,-107.7,-113.4,-110.125,17.6,15.4,17.1,14.5,16.15,-9.7,-9.3,-9.7,-9.5,-9.55,-78.0,,,,,-78.0,195.0
CPE12000SG,TLR001048674,9/11/2022 7:00,177760,WLTGG-122,1000000000000.0,192.168.203.11,11280763,1.0,7.6,-102.7,-102.8,-96.6,-98.0,-100.025,14.0,14.9,21.1,21.1,17.775,-11.8,-11.9,-11.6,-11.3,-11.65,-68.0,,,,,-68.0,195.0
CPE12000SG,TLR001024707,9/11/2022 7:00,177756,WLTGG-122,1000000000000.0,192.168.203.17,5796655,1.0,-999999.0,-100.8,-98.4,-101.8,-108.7,-102.425,24.8,25.8,19.6,15.7,21.475,-9.0,-9.1,-9.3,-9.5,-9.225,-70.0,,,,,-70.0,371.0
CPE12000SG,TLR001023697,9/11/2022 7:00,177757,WLTGG-122,1000000000000.0,192.168.203.10,2928292,2.0,6.6,-97.6,-96.2,-98.3,-103.9,-99.0,22.3,23.6,18.3,15.4,19.9,-9.1,-9.2,-9.5,-9.3,-9.275,-67.0,,,,,-67.0,605.0
CPE12300,21140007371,9/11/2022 7:00,177764,CPE12300XG,1000000000000.0,192.168.203.33,411275,1.0,7.5,-109.9,-110.4,0.0,0.0,-110.15,14.1,9.6,0.0,0.0,11.85,-10.0,-10.2,0.0,0.0,-10.1,-80.0,-79.6,-79.6,0.0,0.0,-79.73333333,488.0
CPE12000SG,TLR001052820,9/11/2022 7:00,177759,WLTGG-122,1000000000000.0,192.168.203.46,2925543,2.0,9.9,-97.8,-93.9,-92.0,-94.1,-94.45,10.7,15.4,16.6,14.5,14.3,-10.6,-10.1,-9.8,-9.7,-10.05,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001061822,9/11/2022 7:00,177761,WLTGG-122,1000000000000.0,192.168.203.36,656157,2.0,-1.5,-83.4,-82.6,-83.6,-85.0,-83.65,18.8,22.2,20.6,18.7,20.075,-9.3,-9.5,-9.6,-9.1,-9.375,-53.0,,,,,-53.0,605.0
CPE9000,GMK180819003927,9/11/2022 7:00,177739,WLTMS-110,1000000000000.0,192.168.203.47,1437407,2.0,9.0,-102.0,-103.0,,,-102.5,10.0,10.0,,,10.0,-10.0,,,,-10.0,,,,,,,605.0
CPE12000SG,TLR001062295,9/11/2022 7:00,177740,WLTGG-122,1000000000000.0,192.168.203.26,2928293,3.0,4.7,-95.8,-98.2,-95.5,-98.5,-97.0,22.6,19.7,19.9,17.7,19.975,-9.0,-8.8,-9.3,-9.4,-9.125,-67.0,,,,,-67.0,605.0
CPE12000SG,TLR001052420,9/11/2022 7:00,177741,WLTGG-122,1000000000000.0,192.168.203.23,1089604,1.0,2.9,-96.8,-96.9,-96.8,-99.2,-97.425,23.7,23.4,23.1,23.8,23.5,-13.5,-14.0,-14.0,-13.6,-13.775,-68.0,,,,,-68.0,605.0
CPE12300,21140003126,9/11/2022 7:00,177743,CPE12300HG,1000000000000.0,192.168.203.44,1439227,2.0,16.9,-118.9,-125.3,-121.0,-117.6,-120.7,8.4,1.8,6.8,10.0,6.75,-10.9,-13.7,-11.0,-10.7,-11.575,-88.0,-87.6,-92.4,-89.4,-86.2,-88.72,371.0
CPE12000SG,TLR001061848,9/11/2022 7:00,177738,WLTGG-122,1000000000000.0,192.168.203.37,10669901,2.0,-999999.0,-82.4,-78.9,-76.3,-78.2,-78.95,17.4,20.8,22.9,19.5,20.15,-9.4,-9.7,-9.7,-9.3,-9.525,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001021183,9/11/2022 7:00,177737,WLTGG-122,1000000000000.0,192.168.203.16,47364,2.0,-999999.0,-117.0,-106.2,-109.7,-110.3,-110.8,5.2,14.8,12.3,10.8,10.775,-12.2,-9.9,-10.2,-10.2,-10.625,-76.0,,,,,-76.0,605.0
CPE12000SG,TLR001052687,9/11/2022 7:00,177736,WLTGG-122,1000000000000.0,192.168.203.34,11275241,1.0,2.9,-95.1,-97.1,-93.5,-93.8,-94.875,23.0,19.2,21.0,25.8,22.25,-9.2,-8.6,-8.4,-9.5,-8.925,-65.0,,,,,-65.0,371.0
CPE12000SG,TLR001023930,9/11/2022 7:00,177735,WLTGG-122,1000000000000.0,192.168.203.18,11275240,2.0,6.9,-96.3,-95.4,-94.0,-97.6,-95.825,19.8,20.2,20.9,19.6,20.125,-9.6,-9.9,-9.5,-9.5,-9.625,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001052550,9/11/2022 7:00,177758,WLTGG-122,1000000000000.0,192.168.203.35,2463343,2.0,9.5,-105.8,-101.3,-100.6,-101.6,-102.325,18.8,21.4,20.5,20.3,20.25,-9.4,-9.7,-9.7,-9.2,-9.5,-71.0,,,,,-71.0,488.0
CPE12000SG,TLR001052354,9/11/2022 8:00,177785,WLTGG-122,1000000000000.0,192.168.203.22,2931892,3.0,-999999.0,-98.0,-96.3,-95.5,-93.9,-95.925,15.3,14.9,13.6,19.8,15.9,-9.2,-8.9,-8.9,-9.1,-9.025,-65.0,,,,,-65.0,605.0
CPE9000,GMK180819003927,9/11/2022 8:00,177776,WLTMS-110,1000000000000.0,192.168.203.47,1441007,2.0,9.0,-102.0,-102.0,,,-102.0,15.0,14.0,,,14.5,-10.0,,,,-10.0,,,,,,,605.0
CPE12000SG,TLR001052420,9/11/2022 8:00,177778,WLTGG-122,1000000000000.0,192.168.203.23,1093205,1.0,4.2,-96.8,-96.7,-96.0,-98.3,-96.95,23.6,23.9,24.1,23.9,23.875,-14.3,-13.0,-11.2,-14.4,-13.225,-63.0,,,,,-63.0,605.0
CPE12000SG,TLR001052312,9/11/2022 8:00,177788,WLTGG-122,1000000000000.0,192.168.203.24,43965,2.0,13.2,-112.7,-115.1,-117.7,-112.5,-114.5,14.9,12.3,8.2,13.6,12.25,-9.3,-9.5,-10.6,-9.5,-9.725,-80.0,,,,,-80.0,605.0
CPE12000SG,TLR001024748,9/11/2022 8:00,177789,WLTGG-122,1000000000000.0,192.168.203.12,393512,2.0,12.5,-113.4,-108.7,-106.2,-107.6,-108.975,14.7,17.1,15.7,16.9,16.1,-13.9,-13.2,-9.4,-9.4,-11.475,-77.0,,,,,-77.0,605.0
CPE12000SG,TLR001052281,9/11/2022 8:00,177790,WLTGG-122,1000000000000.0,192.168.203.25,741684,1.0,-8.1,-82.8,-80.0,-82.9,-85.2,-82.725,23.7,22.5,20.6,22.4,22.3,-12.7,-12.7,-12.9,-12.7,-12.75,-47.0,,,,,-47.0,371.0
CPE12000SG,TLR001025025,9/11/2022 8:00,177786,WLTGG-122,1000000000000.0,192.168.203.14,3794202,1.0,-0.1,-93.0,-93.4,-90.3,-91.9,-92.15,24.5,24.1,26.1,23.7,24.6,-12.7,-11.0,-10.4,-13.2,-11.825,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001021226,9/11/2022 8:00,177791,WLTGG-122,1000000000000.0,192.168.203.13,5665306,2.0,22.2,-110.3,-116.9,-108.4,-111.9,-111.875,17.0,10.6,17.0,15.4,15.0,-9.3,-9.9,-9.1,-9.1,-9.35,-80.0,,,,,-80.0,605.0
CPE12000SG,TLR001052247,9/11/2022 8:00,177784,WLTGG-122,1000000000000.0,192.168.203.28,11284363,2.0,6.9,-92.2,-90.6,-93.1,-96.8,-93.175,18.2,19.0,15.9,14.3,16.85,-9.3,-9.9,-9.7,-9.6,-9.625,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001021183,9/11/2022 8:00,177774,WLTGG-122,1000000000000.0,192.168.203.16,50964,2.0,9.5,-115.3,-104.9,-108.3,-107.9,-109.1,6.9,16.6,13.9,14.4,12.95,-11.3,-9.7,-10.1,-9.6,-10.175,-75.0,,,,,-75.0,605.0
CPE12000SG,TLR001052550,9/11/2022 8:00,177795,WLTGG-122,1000000000000.0,192.168.203.35,2466943,2.0,7.8,-104.3,-101.3,-102.2,-101.6,-102.35,20.4,21.2,19.5,20.5,20.4,-9.2,-9.7,-9.8,-9.2,-9.475,-68.0,,,,,-68.0,488.0
CPE12000SG,TLR001052820,9/11/2022 8:00,177796,WLTGG-122,1000000000000.0,192.168.203.46,2929143,2.0,6.6,-98.4,-94.5,-92.7,-93.9,-94.875,9.8,14.8,16.3,15.0,13.975,-10.8,-10.1,-9.6,-9.6,-10.025,-60.0,,,,,-60.0,371.0
CPE12000SG,TLR001048674,9/11/2022 8:00,177797,WLTGG-122,1000000000000.0,192.168.203.11,11284363,1.0,8.9,-105.6,-103.8,-96.3,-98.3,-101.0,10.1,13.2,21.0,19.7,16.0,-13.2,-12.1,-12.4,-14.4,-13.025,-67.0,,,,,-67.0,195.0
CPE12000SG,TLR001061822,9/11/2022 8:00,177798,WLTGG-122,1000000000000.0,192.168.203.36,659757,2.0,-999999.0,-83.4,-82.0,-83.4,-85.3,-83.525,18.8,22.0,20.7,18.4,19.975,-9.5,-9.6,-9.6,-9.2,-9.475,-53.0,,,,,-53.0,605.0
CPE12000SG,TLR001052293,9/11/2022 8:00,177799,WLTGG-122,1000000000000.0,192.168.203.40,4914097,2.0,-3.1,-82.8,-80.3,-80.0,-83.4,-81.625,18.9,20.9,22.7,20.5,20.75,-13.2,-12.6,-12.0,-13.6,-12.85,-51.0,,,,,-51.0,605.0
CPE12000SG,TLR001062014,9/11/2022 8:00,177800,WLTGG-122,1000000000000.0,192.168.203.39,419940,2.0,0.9,-88.4,-86.6,-86.3,-87.7,-87.25,18.3,17.7,17.6,19.2,18.2,-9.4,-10.0,-9.9,-9.3,-9.65,-57.0,,,,,-57.0,605.0
CPE12300,21140007371,9/11/2022 8:00,177801,CPE12300XG,1000000000000.0,192.168.203.33,414875,1.0,7.2,-108.4,-110.1,0.0,0.0,-109.25,15.0,9.6,0.0,0.0,12.3,-9.7,-9.9,0.0,0.0,-9.8,-79.0,-77.7,-78.4,0.0,0.0,-78.36666667,488.0
CPE12000SG,TLR001062295,9/11/2022 8:00,177777,WLTGG-122,1000000000000.0,192.168.203.26,2931893,3.0,9.9,-99.1,-99.1,-99.4,-107.0,-101.15,18.6,15.1,13.3,9.1,14.025,-9.3,-8.9,-9.3,-10.3,-9.45,-70.0,,,,,-70.0,605.0
CPE12000SG,TLR001024549,9/11/2022 8:00,177803,WLTGG-122,1000000000000.0,192.168.203.19,11284363,1.0,-999999.0,-91.2,-95.6,-93.2,-95.1,-93.775,19.4,16.9,18.7,18.2,18.3,-9.0,-9.1,-9.2,-9.0,-9.075,-58.0,,,,,-58.0,195.0
CPE12000SG,TLR001024707,9/11/2022 8:00,177793,WLTGG-122,1000000000000.0,192.168.203.17,5800255,1.0,-999999.0,-102.2,-99.0,-102.0,-110.2,-103.35,23.1,24.7,18.8,14.9,20.375,-11.5,-10.5,-10.4,-14.2,-11.65,-69.0,,,,,-69.0,371.0
CPE12000SG,TLR001023930,9/11/2022 8:00,177772,WLTGG-122,1000000000000.0,192.168.203.18,11278840,2.0,-999999.0,-97.0,-95.2,-94.5,-98.5,-96.3,19.9,20.7,20.5,19.0,20.025,-9.5,-9.6,-9.4,-9.4,-9.475,-65.0,,,,,-65.0,488.0
CPE12300,21140003126,9/11/2022 8:00,177780,CPE12300HG,1000000000000.0,192.168.203.44,1442827,2.0,21.8,-119.8,-126.3,-122.1,-118.3,-121.625,6.0,1.1,5.6,8.8,5.375,-11.0,-14.1,-11.9,-10.8,-11.95,-88.0,-90.9,-92.5,-90.9,-87.8,-90.02,371.0
CPE12000SG,TLR001052687,9/11/2022 8:00,177773,WLTGG-122,1000000000000.0,192.168.203.34,11278841,1.0,3.9,-96.2,-97.0,-94.1,-93.7,-95.25,20.3,18.3,20.8,24.7,21.025,-13.7,-13.4,-11.7,-13.3,-13.025,-62.0,,,,,-62.0,371.0
CPE12000SG,TLR001061848,9/11/2022 8:00,177775,WLTGG-122,1000000000000.0,192.168.203.37,10673501,2.0,-999999.0,-82.0,-78.2,-75.9,-77.9,-78.5,17.5,20.7,22.9,19.5,20.15,-9.4,-9.7,-9.5,-9.4,-9.5,-47.0,,,,,-47.0,605.0
CPE12000SG,TLR001023697,9/11/2022 8:00,177794,WLTGG-122,1000000000000.0,192.168.203.10,2931892,2.0,8.4,-97.5,-95.9,-97.9,-103.6,-98.725,22.4,23.5,19.3,16.1,20.325,-9.1,-9.3,-9.4,-9.3,-9.275,-64.0,,,,,-64.0,605.0
CPE12000SG,TLR001052985,9/11/2022 8:00,177792,WLTGG-122,1000000000000.0,192.168.203.38,2840753,1.0,-999999.0,-109.2,-107.6,-104.4,-108.0,-107.3,16.2,16.4,17.9,15.7,16.55,-13.5,-11.1,-12.8,-14.0,-12.85,-75.0,,,,,-75.0,371.0
CPE12000SG,TLR001023730,9/11/2022 8:00,177783,WLTGG-122,1000000000000.0,192.168.203.21,32130,1.0,-999999.0,-109.0,-111.0,-107.8,-112.4,-110.05,17.7,15.5,17.4,15.1,16.425,-9.4,-9.2,-9.5,-9.7,-9.45,-75.0,,,,,-75.0,195.0
CPE12000SG,TLR001048674,9/11/2022 9:00,177834,WLTGG-122,1000000000000.0,192.168.203.11,11287963,1.0,5.6,-97.5,-101.2,-96.5,-95.9,-97.775,13.2,12.4,20.5,22.9,17.25,-8.9,-8.7,-11.6,-11.0,-10.05,-67.0,,,,,-67.0,195.0
CPE12000SG,TLR001052820,9/11/2022 9:00,177833,WLTGG-122,1000000000000.0,192.168.203.46,2932743,2.0,9.7,-98.7,-94.7,-92.5,-94.4,-95.075,10.3,14.9,16.7,14.4,14.075,-10.8,-10.0,-9.9,-9.7,-10.1,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001052550,9/11/2022 9:00,177832,WLTGG-122,1000000000000.0,192.168.203.35,2470543,2.0,-999999.0,-104.8,-102.1,-100.5,-100.8,-102.05,20.3,20.7,21.6,21.8,21.1,-9.2,-9.7,-9.7,-9.1,-9.425,-71.0,,,,,-71.0,488.0
CPE12000SG,TLR001021183,9/11/2022 9:00,177811,WLTGG-122,1000000000000.0,192.168.203.16,54564,2.0,7.3,-113.5,-106.1,-106.8,-108.6,-108.75,9.9,17.2,16.2,13.6,14.225,-10.4,-9.6,-9.8,-9.6,-9.85,-75.0,,,,,-75.0,605.0
CPE12000SG,TLR001052687,9/11/2022 9:00,177810,WLTGG-122,1000000000000.0,192.168.203.34,11282441,1.0,3.9,-95.5,-97.2,-94.2,-94.0,-95.225,17.4,14.4,17.4,21.7,17.725,-9.3,-8.6,-8.4,-9.4,-8.925,-63.0,,,,,-63.0,371.0
CPE12000SG,TLR001023930,9/11/2022 9:00,177809,WLTGG-122,1000000000000.0,192.168.203.18,11282440,2.0,-999999.0,-96.8,-95.1,-94.4,-98.5,-96.2,20.0,21.0,20.6,18.9,20.125,-9.4,-9.6,-9.5,-9.5,-9.5,-65.0,,,,,-65.0,488.0
CPE12000SG,TLR001024549,9/11/2022 9:00,177840,WLTGG-122,1000000000000.0,192.168.203.19,11287963,1.0,0.9,-91.1,-95.6,-93.2,-93.8,-93.425,19.2,16.6,18.2,19.6,18.4,-11.0,-11.3,-11.5,-11.0,-11.2,-61.0,,,,,-61.0,195.0
CPE12300,21140007371,9/11/2022 9:00,177838,CPE12300XG,1000000000000.0,192.168.203.33,418475,1.0,8.9,-109.3,-110.4,0.0,0.0,-109.85,12.8,7.1,0.0,0.0,9.95,-10.4,-10.4,0.0,0.0,-10.4,-80.0,-76.7,-76.8,0.0,0.0,-77.83333333,488.0
CPE12000SG,TLR001061848,9/11/2022 9:00,177812,WLTGG-122,1000000000000.0,192.168.203.37,10677101,2.0,-4.1,-81.9,-78.1,-75.7,-77.6,-78.325,17.8,20.8,23.1,19.7,20.35,-9.3,-9.5,-9.6,-9.2,-9.4,-46.0,,,,,-46.0,605.0
CPE12000SG,TLR001062295,9/11/2022 9:00,177814,WLTGG-122,1000000000000.0,192.168.203.26,2935494,3.0,18.8,-96.3,-97.7,-98.8,-101.6,-98.6,17.1,12.7,11.0,10.7,12.875,-9.2,-9.2,-9.3,-9.5,-9.3,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001052420,9/11/2022 9:00,177815,WLTGG-122,1000000000000.0,192.168.203.23,1096804,1.0,4.9,-97.0,-96.9,-96.1,-98.6,-97.15,24.3,24.5,24.4,25.1,24.575,-8.8,-8.9,-8.9,-8.7,-8.825,-62.0,,,,,-62.0,605.0
CPE12300,21140003126,9/11/2022 9:00,177817,CPE12300HG,1000000000000.0,192.168.203.44,1446427,2.0,18.9,-120.4,-126.7,-122.6,-119.8,-122.375,6.9,0.3,5.1,7.1,4.85,-10.9,-14.4,-11.3,-11.1,-11.925,-89.0,-89.8,-93.1,-91.4,-89.0,-90.46,371.0
CPE12000SG,TLR001052247,9/11/2022 9:00,177821,WLTGG-122,1000000000000.0,192.168.203.28,11287963,2.0,-999999.0,-92.2,-90.8,-93.4,-96.6,-93.25,19.9,20.5,18.5,17.6,19.125,-9.3,-9.5,-9.6,-9.5,-9.475,-61.0,,,,,-61.0,78.0
CPE12000SG,TLR001052354,9/11/2022 9:00,177822,WLTGG-122,1000000000000.0,192.168.203.22,2935492,3.0,-999999.0,-98.7,-95.3,-97.0,-95.0,-96.5,18.9,21.2,19.1,25.2,21.1,-9.1,-8.9,-8.9,-9.2,-9.025,-66.0,,,,,-66.0,605.0
CPE12000SG,TLR001024748,9/11/2022 9:00,177826,WLTGG-122,1000000000000.0,192.168.203.12,397113,2.0,-999999.0,-111.6,-108.8,-108.5,-108.3,-109.3,14.6,17.0,14.2,15.6,15.35,-9.6,-9.7,-9.5,-9.4,-9.55,-78.0,,,,,-78.0,605.0
CPE12000SG,TLR001023730,9/11/2022 9:00,177820,WLTGG-122,1000000000000.0,192.168.203.21,35730,1.0,-999999.0,-113.0,-113.3,-110.6,-112.4,-112.325,14.3,13.1,15.9,15.0,14.575,-9.5,-9.7,-9.4,-9.3,-9.475,-82.0,,,,,-82.0,195.0
CPE12000SG,TLR001052281,9/11/2022 9:00,177827,WLTGG-122,1000000000000.0,192.168.203.25,745284,1.0,-6.1,-82.7,-80.2,-83.0,-85.3,-82.8,23.7,22.2,20.3,22.2,22.1,-13.2,-14.1,-14.1,-13.3,-13.675,-48.0,,,,,-48.0,371.0
CPE12000SG,TLR001021226,9/11/2022 9:00,177828,WLTGG-122,1000000000000.0,192.168.203.13,5668911,2.0,18.9,-117.9,-116.0,-112.4,-113.0,-114.825,10.3,11.3,13.8,14.8,12.55,-9.9,-9.5,-9.1,-9.2,-9.425,-84.0,,,,,-84.0,605.0
CPE12000SG,TLR001052985,9/11/2022 9:00,177829,WLTGG-122,1000000000000.0,192.168.203.38,2844353,1.0,-999999.0,-108.6,-109.4,-105.4,-107.8,-107.8,14.3,11.3,12.0,12.0,12.4,-14.1,-14.6,-13.7,-14.1,-14.125,-76.0,,,,,-76.0,371.0
CPE12000SG,TLR001024707,9/11/2022 9:00,177830,WLTGG-122,1000000000000.0,192.168.203.17,5803855,1.0,-999999.0,-102.3,-98.3,-102.5,-109.7,-103.2,22.9,25.4,18.4,15.0,20.425,-9.1,-9.2,-9.3,-9.7,-9.325,-66.0,,,,,-66.0,371.0
